id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,children_school,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,shopping_centers_raion,office_raion,railroad_terminal_raion,big_market_raion,full_all,0_6_all,7_14_all,0_17_all,16_29_all,0_13_all,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,school_km,park_km,green_zone_km,industrial_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,public_transport_station_km,public_transport_station_min_walk,kremlin_km,big_road1_km,big_road2_km,railroad_km,bus_terminal_avto_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,big_church_km
7203,41374,47,29,2,NA,NA,NA,NA,NA,Investment,Tekstil'shhiki,4808269.831,101708,0.112559644,0.118537385,5879,6207,1183,1,0,0,1,no,no,101982,5879,6207,14884,19401,11252,59,0,0,206,1,0,246,63,20,2.903095042,1.963115353,23.55738423,1.963115353,0.178951351,1.477205022,0.290498056,0.199980251,2.131416931,25.57700317,3,2.131416931,3.113472013,0.216648385,2.599780619,7.848396452,1.07788736,1.549091434,0.500881046,6.468830489,5.959761693,1.039531225,1.273386091,2.169771116,2.104781286,3.04979556,1.508682289,3.418033976,2.926442048,1.144437788,1.273386091,0.51587305,1.412327004
7213,41374,50,NA,6,NA,NA,NA,NA,NA,OwnerOccupier,Poselenie Shherbinka,7878765.473,32241,0.05707006,0.211401214,2041,1892,NA,0,0,1,0,no,no,39873,2041,1892,4724,7467,3681,0,1,0,0,0,0,2,0,0,8.713244028,5.496177429,41.22274621,3.435228851,1.559477401,0.430541983,0.137624865,0,2.658710996,31.90453195,39,4.410772205,6.511687954,0.321670829,3.860049948,26.04356332,2.743131524,4.771052088,0.146389162,13.19585972,19.97657035,4.91369837,1.752289935,7.39539812,16.20296842,22.81711135,10.25422037,5.633092591,21.70752842,8.603435415,1.744619545,3.195431548,1.94274791
7223,41375,41,17,24,NA,NA,NA,NA,NA,OwnerOccupier,Ochakovo-Matveevskoe,17526506.21,118843,0.133372781,0.309479124,7454,7715,990,0,0,6,4,no,no,111023,7454,7715,18269,29595,14168,81,1,4,66,0,2,134,106,57,4.704222346,3.161749093,38.64522094,3.220435078,1.251851476,1.787348926,0.259473167,0.73304352,1.356444584,16.277335,33,1.356444584,2.596025688,0.141784912,1.70141894,11.38742175,3.100283994,3.317962824,0.274672189,14.71931992,9.332069098,2.33614157,1.503480004,3.461540441,7.746651202,5.907869104,2.540871334,2.501101481,2.587432573,4.833852824,1.206573314,1.130907375,1.469981075
7224,41375,37,19,2,NA,NA,NA,NA,NA,Investment,Kosino-Uhtomskoe,14883622.34,72131,0.024444186,0.158249043,7567,5731,NA,1,0,0,0,no,no,102828,7567,5731,15057,26154,12659,12,793,36,179,298,382,306,42,176,1.610394203,1.068294471,12.81953366,1.068294471,0.325808344,0.575474125,0.567371289,0.773620228,3.281633764,39.37960517,11,3.326859736,4.433600791,0.059499608,0.7139953,17.08923751,2.524833887,2.525482499,2.181869933,7.605149237,12.45205527,0.866734316,0.537308779,3.809855207,3.809855207,15.77961094,3.630528469,0.196877832,6.298874524,2.964177537,2.429330473,3.318515856,2.014748352
7225,41375,80,41,19,NA,NA,NA,NA,NA,Investment,Golovinskoe,8841267.454,100846,0.127511955,0.307466659,4566,5048,325,2,0,5,9,no,no,94564,4566,5048,11692,19935,9037,101,0,0,149,6,4,217,85,14,0.113976817,0.091181453,1.094177435,0.091181453,0.226720937,0.134425016,0.387420108,0.044214258,2.677592797,32.13111357,77,2.736122941,3.509096903,0.052589089,0.631069063,12.43479166,0.288592485,4.028720326,1.568094526,7.562280958,22.39409746,0.793819767,0.793669962,2.012770464,4.34424942,4.285182601,1.536703909,1.33606301,1.586258807,1.254021006,0.168511655,0.143323735,0.556834759
7231,41375,79,NA,10,NA,NA,NA,NA,NA,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,1564,540,0,0,0,0,no,no,247469,1706,1564,3831,55710,3112,3,0,0,10,0,1,7,10,23,0.913143882,0.369300592,4.431607106,0.369300592,0.480207595,3.008938568,1.678090283,0.754633047,3.863016791,46.35620149,75,3.458366327,5.268029512,0.159566871,1.914802452,19.76393757,3.262172437,4.2991285,2.832922626,7.092672337,10.10314735,4.001085231,2.913977218,7.361990761,7.361990761,13.43070301,6.364524341,3.983902508,8.900627404,5.081010317,2.160933247,5.273047018,3.473848585
7233,41375,69,64,9,NA,NA,NA,NA,NA,Investment,Kuncevo,52351766.54,142462,0.070662054,0.035145267,9347,9292,2620,0,0,3,3,no,no,78507,9347,9292,22071,15929,17469,68,204,14,237,47,88,413,94,96,2.94729303,1.884244975,19.46693628,1.62224469,0.785349881,0.94056827,0.153064582,1.012220286,2.829479443,33.95375331,10,2.8902414,4.015891893,0.105342739,1.26411287,13.53815423,1.646702124,1.689692735,1.588318742,14.47083863,20.09970095,9.170050445,0.414747307,1.458436831,5.532515074,8.86027072,5.793952326,2.941565552,9.022314162,0.777408013,1.080728411,0.918215495,1.302601067
7241,41375,61,NA,14,NA,NA,NA,NA,NA,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,1564,540,0,0,0,0,no,no,247469,1706,1564,3831,55710,3112,3,0,0,10,0,1,7,10,23,0.913143882,0.369300592,4.431607106,0.369300592,0.480207595,3.008938568,1.678090283,0.754633047,3.863016791,46.35620149,75,3.458366327,5.268029512,0.159566871,1.914802452,19.76393757,3.262172437,4.2991285,2.832922626,7.092672337,10.10314735,4.001085231,2.913977218,7.361990761,7.361990761,13.43070301,6.364524341,3.983902508,8.900627404,5.081010317,2.160933247,5.273047018,3.473848585
7242,41375,46,29,4,NA,NA,NA,NA,NA,Investment,Severnoe Izmajlovo,4190070.548,85083,0.051566848,0.034331497,5586,5487,NA,0,0,4,3,no,no,139322,5586,5487,12962,30010,10406,191,0,0,51,0,0,308,22,26,0.383075443,0.123560803,1.482729636,0.123560803,0.484729934,1.932663978,0.664804837,0.856291532,4.79994747,57.59936965,18,4.638307869,5.723811097,0.049825687,0.597908243,12.80957476,2.17916842,2.202287724,1.751777783,0.361643377,16.34386194,0.297415614,0.427034157,0.790543702,3.605585593,4.514240013,1.382390938,0.964886344,1.162078775,0.558357447,0.438038777,1.737888404,1.389918988
7247,41375,64,NA,9,NA,NA,NA,NA,NA,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,1564,540,0,0,0,0,no,no,247469,1706,1564,3831,55710,3112,3,0,0,10,0,1,7,10,23,0.913143882,0.369300592,4.431607106,0.369300592,0.480207595,3.008938568,1.678090283,0.754633047,3.863016791,46.35620149,75,3.458366327,5.268029512,0.159566871,1.914802452,19.76393757,3.262172437,4.2991285,2.832922626,7.092672337,10.10314735,4.001085231,2.913977218,7.361990761,7.361990761,13.43070301,6.364524341,3.983902508,8.900627404,5.081010317,2.160933247,5.273047018,3.473848585
7249,41375,39,39,12,NA,NA,NA,NA,NA,OwnerOccupier,Poselenie Sosenskoe,66772450.69,9553,0.336176896,0.072157581,656,629,NA,0,0,0,1,no,yes,13890,656,629,1542,3134,1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.418771453,5.363969858,64.3676383,5.363969858,3.124542756,5.469246431,0.031696278,0.019855578,9.251373437,111.0164812,47,9.255373121,12.96555424,0.845513565,10.14616278,22.62481066,1.744868842,4.58476976,3.561371776,12.4714365,5.890675313,10.09561676,1.119737429,9.353259924,8.445694902,13.72703911,8.091387084,4.652224298,10.54948301,7.062679428,4.618054817,4.506291336,4.301154082
7254,41376,61,61,5,NA,NA,NA,NA,NA,OwnerOccupier,Poselenie Sosenskoe,66772450.69,9553,0.336176896,0.072157581,656,629,NA,0,0,0,1,no,yes,13890,656,629,1542,3134,1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.453103853,5.438936523,65.01925692,5.41827141,4.033052714,3.722560926,0.04431672,0.434080965,17.09458693,205.1350432,42,12.68840234,11.26857508,1.323748524,15.88498229,19.92881447,1.764398136,2.939590388,5.729233342,6.575407932,2.871756532,5.449901277,3.373902554,7.259263786,7.796266898,10.3541177,7.819884373,6.672132731,7.978435224,4.499860083,3.239006121,0.433538861,2.875222401
7257,41376,51,24,6,NA,NA,NA,NA,NA,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,1564,540,0,0,0,0,no,no,247469,1706,1564,3831,55710,3112,3,0,0,10,0,1,7,10,23,1.001468374,0.801174699,1.033900325,0.08615836,0.480734926,2.852369045,1.939616792,0.524267228,3.891825511,46.70190613,75,3.371933232,4.369377933,0.107705526,1.292466306,19.6919043,3.481845093,4.331122879,3.024246456,7.006239242,10.01671425,3.588658135,2.757150079,6.949563665,6.949563665,13.34426991,6.26057258,3.571475412,8.488200309,5.08718099,2.301475297,5.405910688,3.576477235
7261,41376,92,71,1,NA,NA,NA,NA,NA,Investment,Butyrskoe,5027634.003,68630,0.045674312,0.460556389,4571,4386,NA,1,0,5,14,yes,no,155572,4571,4386,10572,32228,8482,59,0,0,100,0,2,158,42,12,1.474043879,1.122399118,6.712366135,0.559363845,0.584636149,1.581999362,0.027096897,0.181365205,2.472892798,29.67471358,61,2.446816605,3.129565741,0.079099293,0.949191512,7.168835305,0.978578743,1.153536105,0.399563186,5.908000213,16.08032285,2.383699193,1.17320897,2.762692092,5.914599998,5.29397232,1.261395378,0.841581233,2.304601103,1.090647877,0.855842484,0.85849364,1.476540101
7279,41376,51,51,16,NA,NA,NA,NA,NA,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,1564,540,0,0,0,0,no,no,247469,1706,1564,3831,55710,3112,3,0,0,10,0,1,7,10,23,0.913143882,0.369300592,4.431607106,0.369300592,0.480207595,3.008938568,1.678090283,0.754633047,3.863016791,46.35620149,75,3.458366327,5.268029512,0.159566871,1.914802452,19.76393757,3.262172437,4.2991285,2.832922626,7.092672337,10.10314735,4.001085231,2.913977218,7.361990761,7.361990761,13.43070301,6.364524341,3.983902508,8.900627404,5.081010317,2.160933247,5.273047018,3.473848585
7299,41379,68,41,12,NA,NA,NA,NA,NA,Investment,Fili Davydkovo,6982964.492,111374,0.348985814,0,7116,7425,NA,2,0,5,1,no,no,89467,7116,7425,17354,19098,13592,72,3,4,200,0,3,281,77,43,0.965907058,0.710367228,8.524406736,0.710367228,0.843133521,1.369176281,0.174297909,1.824862498,3.769452717,45.23343261,22,3.679185948,4.432696258,0.019237044,0.230844532,8.711213367,0.657663068,2.135710043,0.275816409,11.86797441,15.22688485,6.958508874,0.095068876,1.501725948,3.336834611,2.649202069,0.82876656,0.809849562,3.238122483,2.305343392,0.388643252,1.827691998,0.893079308
7301,41379,77,NA,7,NA,NA,NA,NA,NA,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,1564,540,0,0,0,0,no,no,247469,1706,1564,3831,55710,3112,3,0,0,10,0,1,7,10,23,1.001468374,0.801174699,1.033900325,0.08615836,0.480734926,2.852369045,1.939616792,0.524267228,3.891825511,46.70190613,75,3.371933232,4.369377933,0.107705526,1.292466306,19.6919043,3.481845093,4.331122879,3.024246456,7.006239242,10.01671425,3.588658135,2.757150079,6.949563665,6.949563665,13.34426991,6.26057258,3.571475412,8.488200309,5.08718099,2.301475297,5.405910688,3.576477235
7304,41379,74,NA,20,NA,NA,NA,NA,NA,OwnerOccupier,Poselenie Vnukovskoe,25536296.81,4001,0.496315283,0.007122317,275,264,NA,0,0,1,0,no,no,17790,275,264,646,3796,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.327448665,4.685435005,56.43631386,4.703026155,0.738241215,7.014560002,0.409529592,1.929088099,3.144386407,37.73263688,103,5.935383881,7.565154655,0.604855566,7.258266794,24.34442477,2.580996903,3.923039856,1.273418966,20.3297749,18.50914128,9.396995487,3.960621851,5.48489229,5.679051878,16.86172084,10.72189925,5.016110038,15.8567978,11.58210125,0.681712764,4.418178278,3.352192694
7311,41379,30,18,4,NA,NA,NA,NA,NA,Investment,Kuncevo,52351766.54,142462,0.070662054,0.035145267,9347,9292,2620,0,0,3,3,no,no,78507,9347,9292,22071,15929,17469,68,204,14,237,47,88,413,94,96,3.388718192,2.126425635,26.81316848,2.234430707,0.356640165,2.527852541,0.088248319,1.295232913,0.853724651,10.24469581,10,0.920967404,1.608415862,0.143953716,1.727444594,11.90000554,1.001489043,1.585011062,0.288529031,17.83159349,19.56351454,5.956165727,0.811595962,1.391367077,6.030041179,6.993636833,4.006280304,3.385506279,6.982972371,0.590584986,1.286446738,0.625211838,0.882109628
7312,41379,124,124,5,NA,NA,NA,NA,NA,OwnerOccupier,Troickij okrug,16315230.22,39873,0.375973778,0.07542368,2870,3097,NA,0,0,0,0,no,no,143661,2870,3097,7060,31367,5569,0,1,0,1,0,1,0,1,0,26.8365612,21.79740404,261.5688484,21.79740404,15.14808307,16.1643733,0.119937285,0.050727837,23.6371354,283.6456248,108,23.6371354,28.1709141,0.352722235,4.232666825,37.44680016,0.855755925,8.217872384,15.44948895,24.2450586,20.9892782,1.922634054,1.16311919,24.92891446,24.98431321,28.82564199,23.84074128,21.5569157,25.64808589,22.00061033,14.46543982,14.69850531,16.82408211
7314,41379,62,36,1,NA,NA,NA,NA,NA,Investment,Sokol,3496889.653,57107,0.067926965,0.174739084,2982,3379,100,0,0,3,9,no,no,57995,2982,3379,7887,12073,5981,17,42,14,250,0,110,199,10,17,0.651280092,0.17367469,2.084096275,0.17367469,0.072483402,0.881876043,0.169704775,0.853311429,1.185466162,14.22559394,40,1.185466162,1.623310692,0.084019961,1.008239526,10.15356306,0.814193018,1.487671663,0.052702664,5.130259617,18.68910036,2.527280408,0.833387657,2.801180056,4.201139931,2.519684476,2.241085173,2.631160023,0.929054244,0.072483402,0.53014445,0.460514191,1.102455287
7315,41379,38,NA,8,NA,NA,NA,NA,NA,OwnerOccupier,Poselenie Moskovskij,40366999.51,21819,0.492839845,0.075778755,1497,1437,NA,0,0,2,3,no,no,7341,1497,1437,3523,1566,2756,0,1,0,0,0,0,1,0,0,8.45855358,6.732361525,68.40294361,5.700245301,3.53267974,6.520122631,0.183506282,0.238926062,7.71367771,92.56413252,24,8.623782665,11.93551068,0.133601776,1.603221313,23.37369741,0.478623108,6.886762445,3.673876085,15.26959574,13.44896211,9.62496385,1.869427067,6.507849129,6.702008717,11.80154167,10.56646531,6.039066877,10.79661863,9.907036683,0.980816915,0.980816915,4.471585757
7316,41379,29,17,9,NA,NA,NA,NA,NA,Investment,Kotlovka,3998216.265,64317,0.258712472,0.014423114,3977,3806,NA,0,0,3,4,no,no,153248,3977,3806,9216,34556,7321,102,0,0,106,1,2,203,38,5,2.419799395,1.63691457,13.12940918,1.094117432,0.87920053,1.201247959,0.332381601,0.836142374,2.352977282,28.23572739,42,2.661722274,3.70080904,0.13026254,1.56315048,7.074751627,1.429814915,1.858880499,0.333047306,6.206219514,9.033071464,2.226701183,0.615740344,1.092627457,7.76105212,3.858694948,1.005268617,1.467833689,0.871726391,1.42093625,0.33026662,0.364329384,0.655316717
7332,41379,45,29,12,NA,NA,NA,NA,NA,Investment,Cheremushki,5467178.309,102618,0.055779365,0.1363303,5628,6141,262,3,0,6,10,no,no,130396,5628,6141,13816,22262,11007,130,0,0,28,0,0,216,52,48,3.348426907,2.215902163,26.21834476,2.184862064,0.728775715,2.057456249,0.239367698,0.794758909,6.343362389,76.12034866,42,6.30938513,8.92108152,0.145367527,1.744410319,10.3242785,3.158690317,3.222364343,3.336857167,7.353074466,5.702259596,2.715407857,1.347563204,2.375479794,5.816974696,6.019699246,2.954162804,0.789319676,1.519920891,2.930464577,0.280965942,0.554218657,0.702095132
7338,41379,38,19,17,NA,NA,NA,NA,NA,Investment,Jasenevo,24813850.39,174831,0.683844404,0.037177818,10712,11217,2300,1,0,7,1,no,no,178264,10712,11217,26209,45669,20530,16,5,0,2,0,2,7,159,7,1.072489819,0.828778738,9.945344855,0.828778738,0.267010356,0.795575955,0.000799,1.336092292,11.77861268,141.3433521,42,11.02489739,10.67589649,0.022195089,0.26634107,15.81122341,2.368234989,2.635569243,5.554252755,2.759089468,4.590439556,1.263850126,0.15776103,1.696139244,3.014002594,6.743456446,2.286985252,2.007755013,4.57353967,1.296277112,0.15776103,1.875043076,0.952582441
7341,41380,40,20,11,NA,NA,NA,NA,NA,Investment,Mar'ino,11754772.16,247469,0.188712765,0.090799103,19223,19083,NA,5,0,15,2,no,no,165727,19223,19083,45170,35793,36035,3,0,0,4,0,0,0,176,176,1.82335857,1.120924598,13.45109518,1.120924598,0.158202536,0.180646082,0.139493882,1.553967002,3.5436547,42.5238564,16,3.544149966,4.852390267,0.167491986,2.009903828,13.73002174,3.777899381,4.772134504,2.450305089,6.606827412,3.827082406,0.92540453,0.199446965,2.966953586,0.576532021,6.473140809,2.192033342,1.737334921,3.298422675,1.777097595,0.29994001,1.385949903,0.932395151
7343,41380,58,34,4,NA,NA,NA,NA,NA,Investment,Vostochnoe Degunino,3875439.354,94564,0.100505636,0.219006007,6222,6746,NA,1,0,4,3,no,no,64931,6222,6746,15801,12584,12121,39,0,0,2,0,0,1,134,24,4.53665414,2.455230707,31.03276861,2.586064051,0.187190034,1.549043689,0.39170535,0.268684526,1.166615512,13.99938614,45,1.166615512,1.997505918,0.106899958,1.2827995,13.84211403,1.054469328,3.57800544,0.26515553,13.55760739,15.02025991,3.648450231,0.405981287,2.943303968,6.931898496,6.816574539,1.797134062,1.975406783,2.267858912,0.187190034,0.992221816,1.16452035,2.152524798
7368,41380,60,44,6,NA,NA,NA,NA,NA,Investment,Novokosino,3707575.212,103746,0.030566196,0.041365446,5539,5569,NA,1,0,4,0,no,no,94561,5539,5569,13609,18480,10329,4,0,0,0,0,0,0,102,75,3.277110113,1.624880276,18.33632741,1.528027284,0.278897417,2.069804584,0.011650418,0.431680189,2.444298729,29.33158474,56,2.541109759,5.219649766,0.281229534,3.374754408,14.92776048,1.160348063,3.363128109,1.684470634,6.191821119,11.03872715,0.70321164,0.968424394,1.127085549,1.127085549,11.80795053,2.075885401,0.286467329,4.885546405,0.278897417,0.418767591,2.785407668,0.708060992
7373,41380,42,NA,12,NA,NA,NA,NA,NA,OwnerOccupier,Poselenie Sosenskoe,66772450.69,9553,0.336176896,0.072157581,656,629,NA,0,0,0,1,no,yes,13890,656,629,1542,3134,1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.132375028,6.541774141,66.89277654,5.574398045,2.883597955,3.404786896,0.035035251,0.424423005,10.74547289,128.9456747,47,11.57243006,10.38316121,1.482871013,17.79445216,20.66681407,2.257240227,2.498267335,3.958328126,9.936528347,5.547796439,7.560708608,1.445152279,6.818351768,5.910786746,14.64937341,5.833934869,6.031999822,11.47181731,4.826296886,3.543756863,4.322573924,4.160115281
7384,41381,35,17,4,NA,NA,NA,NA,NA,Investment,Poselenie Filimonkovskoe,35747947.91,2546,0.548991609,0.034656082,175,168,NA,0,0,0,0,no,no,2942,175,168,411,628,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.40776792,11.95129062,131.1278513,10.92732094,7.490771157,10.36023487,0.093601764,0.413328996,12.94075335,155.2890402,24,13.84271176,15.88472502,2.568746869,30.82496243,26.28640218,3.125389871,5.252448065,6.997819238,20.48852483,18.66789121,13.33009923,3.42305035,11.72677823,11.92093781,17.02047077,13.76422383,11.25799597,16.01554773,11.19994847,3.922945161,3.922945161,9.314104623
7385,41381,62,33,3,NA,NA,NA,NA,NA,Investment,Begovoe,4048456.782,41504,0.001879375,0.327018035,2263,2270,2500,1,0,0,23,no,no,73007,2263,2270,5459,16025,4254,16,0,0,134,7,30,96,28,1,1.051131629,0.930925799,12.84819715,1.070683096,0.402447783,1.675038655,0.982172059,0.37352083,1.382644062,16.59172875,71,1.616907059,2.037617618,0.056409348,0.676912182,4.604053589,0.022669622,0.89385962,0.574694155,3.418369799,18.6791751,1.96193758,0.585828043,1.879300699,2.172742025,2.273635305,0.67890928,1.523639224,2.630100188,0.492690208,0.857845901,0.421861958,0.635094631
7389,41381,64,NA,8,NA,NA,NA,NA,NA,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,1564,540,0,0,0,0,no,no,247469,1706,1564,3831,55710,3112,3,0,0,10,0,1,7,10,23,4.721044964,3.776835959,45.3220315,3.776835959,0.214196513,4.616176397,0.017572412,0.394107795,1.923494882,23.08193859,75,1.923494882,3.050726605,0.035986494,0.431837931,20.54946417,1.905125046,2.6573363,1.214861324,7.253743448,10.26421846,5.43973407,2.493235501,8.10693648,8.623789488,13.59177412,5.211200806,5.422551348,8.837248169,5.599071264,2.215103803,4.778766451,3.468289388
7391,41381,38,NA,1,NA,NA,NA,NA,NA,OwnerOccupier,Poselenie Moskovskij,40366999.51,21819,0.492839845,0.075778755,1497,1437,NA,0,0,2,3,no,no,7341,1497,1437,3523,1566,2756,0,1,0,0,0,0,1,0,0,8.45855358,6.732361525,68.40294361,5.700245301,3.53267974,6.520122631,0.183506282,0.238926062,7.71367771,92.56413252,24,8.623782665,11.93551068,0.133601776,1.603221313,23.37369741,0.478623108,6.886762445,3.673876085,15.26959574,13.44896211,9.62496385,1.869427067,6.507849129,6.702008717,11.80154167,10.56646531,6.039066877,10.79661863,9.907036683,0.980816915,0.980816915,4.471585757
7395,41381,30,17,1,NA,NA,NA,NA,NA,Investment,Fili Davydkovo,6982964.492,111374,0.348985814,0,7116,7425,NA,2,0,5,1,no,no,89467,7116,7425,17354,19098,13592,72,3,4,200,0,3,281,77,43,0.61200754,0.393389346,3.99033541,0.332527951,0.857136683,0.972266162,0.265114728,1.40903696,3.561742874,42.74091449,48,3.874436519,4.334342764,0.210916126,2.530993516,8.317477798,0.799215492,2.577251068,0.155575329,11.26618538,14.66679182,6.356719838,0.451232152,1.431213309,2.735045575,2.047413033,0.415820476,0.684802404,2.636333447,2.704006623,0.651050385,1.453655783,1.201735626
7405,41381,82,NA,14,NA,NA,NA,NA,NA,OwnerOccupier,Chertanovo Juzhnoe,9282438.657,143661,0.153279465,0.127375905,8356,8429,NA,3,0,9,3,no,no,112221,8356,8429,19887,22516,15922,41,2,0,16,0,1,14,188,19,1.97401335,0.751045779,6.759876305,0.563323025,0.374914175,2.122393153,0.53312641,0.683597492,2.082763453,24.99316143,73,2.14959824,4.086544375,0.103886128,1.24663354,16.78022373,0.250795436,2.107386227,1.238356585,4.35408784,12.25853682,5.233650226,1.274855096,4.755713425,8.58546383,13.93362392,1.895219395,0.734475773,9.429380642,1.14462836,0.29126105,0.300943884,1.93837718
7415,41381,50,29,6,NA,NA,NA,NA,NA,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,9515,NA,1,0,10,5,no,no,156377,9254,9515,22087,32847,17622,14,161,25,73,47,42,99,175,90,2.501254531,1.50981767,18.11781204,1.50981767,0.549376974,2.063024264,0.139024756,0.6751687,6.86273918,82.35287016,26,5.266186736,4.875791669,0.097554555,1.170654655,14.99867287,0.443384124,0.858812684,3.000555309,7.121673438,26.35099175,6.858184634,0.71147658,6.993553503,7.373889032,2.865954113,4.106949994,0.867937247,8.27947009,0.672264687,0.47592396,0.749340302,1.280597001
7423,41382,85,85,1,NA,NA,NA,NA,NA,OwnerOccupier,Orehovo-Borisovo Severnoe,7462269.563,129207,0.387099854,0.007720282,4669,4788,NA,0,0,4,2,no,no,77878,4669,4788,11313,17033,8791,14,5,0,2,2,3,1,135,11,3.253826453,1.712714991,20.55257989,1.712714991,0.490547311,1.573603104,0.354123721,1.081731796,3.262621002,39.15145202,27,3.021658341,4.383840685,0.183040998,2.196491978,15.08801169,3.396370256,3.396370256,1.632706016,1.502851876,2.447835942,0.990537185,0.28025685,2.664096543,3.146008995,4.396535408,3.098558291,3.380162633,3.297651355,0.344197047,0.28025685,0.696843311,0.636103968
