"","row","column","cor","p"
"1746","build_count_1971.1995","swim_pool_km",-0.306972689096236,0
"1048","preschool_quota","ID_railroad_station_walk",-0.307031638006879,0
"2164","office_raion","shopping_centers_km",-0.308025254530983,0
"646","healthcare_centers_raion","metro_min_avto",-0.309950045628766,0
"1516","build_count_brick","bus_terminal_avto_km",-0.310175154245092,0
"1238","preschool_quota","public_transport_station_min_walk",-0.313255093776689,0
"1189","preschool_quota","public_transport_station_km",-0.313255093779401,0
"1561","big_market_raion","big_market_km",-0.315256917498658,0
"1413","build_count_1971.1995","big_road2_km",-0.315600630616325,0
"1234","raion_popul","public_transport_station_min_walk",-0.315602600709779,0
"1185","raion_popul","public_transport_station_km",-0.315602600722874,0
"1060","X0_17_all","ID_railroad_station_walk",-0.316077546735646,0
"1062","X0_13_all","ID_railroad_station_walk",-0.316780945070274,0
"1966","preschool_quota","public_healthcare_km",-0.31680244118485,0
"1779","raion_popul","ice_rink_km",-0.316919734868672,0
"1609","preschool_quota","market_shop_km",-0.31804209925794,0
"2092","children_preschool","workplaces_km",-0.318125219405475,0
"2103","X0_6_all","workplaces_km",-0.318125219405475,0
"1903","children_preschool","basketball_km",-0.318539251546476,0
"1914","X0_6_all","basketball_km",-0.318539251546476,0
"1137","raion_popul","railroad_station_avto_min",-0.319489967099683,0
"1723","children_preschool","swim_pool_km",-0.321171182438375,0
"1734","X0_6_all","swim_pool_km",-0.321171182438375,0
"1905","children_school","basketball_km",-0.321878547557039,0
"1915","X7_14_all","basketball_km",-0.321878547557039,0
"1918","X0_13_all","basketball_km",-0.322231401340553,0
"1916","X0_17_all","basketball_km",-0.322294402978059,0
"2107","X0_13_all","workplaces_km",-0.325659839855348,0
"1047","children_preschool","ID_railroad_station_walk",-0.326569561587451,0
"1058","X0_6_all","ID_railroad_station_walk",-0.326569561587451,0
"1907","healthcare_centers_raion","basketball_km",-0.326594267148356,0
"1671","shopping_centers_raion","fitness_km",-0.326711511476672,0
"2105","X0_17_all","workplaces_km",-0.326749201851765,0
"1738","X0_13_all","swim_pool_km",-0.327091608239972,0
"1736","X0_17_all","swim_pool_km",-0.327678155730125,0
"1865","build_count_1971.1995","stadium_km",-0.328450622567029,0
"1729","shopping_centers_raion","swim_pool_km",-0.328504877628296,0
"1462","build_count_brick","railroad_km",-0.329054239807067,0
"2094","children_school","workplaces_km",-0.330573147143205,0
"2104","X7_14_all","workplaces_km",-0.330573147143205,0
"1725","children_school","swim_pool_km",-0.330855798178564,0
"1735","X7_14_all","swim_pool_km",-0.330855798178564,0
"1730","office_raion","swim_pool_km",-0.331492557256623,0
"1499","children_school","bus_terminal_avto_km",-0.332528034498723,0
"1509","X7_14_all","bus_terminal_avto_km",-0.332528034498723,0
"2297","office_raion","big_church_km",-0.334335714840789,0
"914","indust_part","industrial_km",-0.335690923816144,0
"2093","preschool_quota","workplaces_km",-0.336874662447261,0
"1510","X0_17_all","bus_terminal_avto_km",-0.337328694295064,0
"1512","X0_13_all","bus_terminal_avto_km",-0.338864756848537,0
"836","healthcare_centers_raion","park_km",-0.339090754697017,0
"1291","healthcare_centers_raion","kremlin_km",-0.339233501017762,0
"2163","shopping_centers_raion","shopping_centers_km",-0.339329857059364,0
"1044","raion_popul","ID_railroad_station_walk",-0.339419842317067,0
"1497","children_preschool","bus_terminal_avto_km",-0.341134913353924,0
"1508","X0_6_all","bus_terminal_avto_km",-0.341134913353924,0
"1969","healthcare_centers_raion","public_healthcare_km",-0.34188217219005,0
"1503","shopping_centers_raion","bus_terminal_avto_km",-0.341984027138125,0
"1909","shopping_centers_raion","basketball_km",-0.343993088904404,0
"1665","children_preschool","fitness_km",-0.352518263121947,0
"1676","X0_6_all","fitness_km",-0.352518263121947,0
"2098","shopping_centers_raion","workplaces_km",-0.353337257278428,0
"2290","children_preschool","big_church_km",-0.354115296815222,0
"2301","X0_6_all","big_church_km",-0.354115296815222,0
"792","children_preschool","school_km",-0.356164166356754,0
"803","X0_6_all","school_km",-0.356164166356754,0
"1688","build_count_1971.1995","fitness_km",-0.356204001442917,0
"1848","shopping_centers_raion","stadium_km",-0.356465393906478,0
"2291","preschool_quota","big_church_km",-0.356694852207765,0
"1605","raion_popul","market_shop_km",-0.357118353616702,0
"1805","build_count_1971.1995","ice_rink_km",-0.358021070960753,0
"2305","X0_13_all","big_church_km",-0.359466171817217,0
"1680","X0_13_all","fitness_km",-0.359582206277493,0
"1678","X0_17_all","fitness_km",-0.359717058374922,0
"807","X0_13_all","school_km",-0.360450901568226,0
"805","X0_17_all","school_km",-0.360639712798575,0
"2303","X0_17_all","big_church_km",-0.361175497613146,0
"1839","raion_popul","stadium_km",-0.361280531792306,0
"794","children_school","school_km",-0.361603007579699,0
"804","X7_14_all","school_km",-0.361603007579699,0
"2292","children_school","big_church_km",-0.362158297608526,0
"2302","X7_14_all","big_church_km",-0.362158297608526,0
"2296","shopping_centers_raion","big_church_km",-0.362337943387832,0
"1667","children_school","fitness_km",-0.364320378012235,0
"1677","X7_14_all","fitness_km",-0.364320378012235,0
"685","office_raion","metro_km_avto",-0.369924415611488,0
"1910","office_raion","basketball_km",-0.370257742275571,0
"855","build_count_1971.1995","park_km",-0.371079890755441,0
"1962","raion_popul","public_healthcare_km",-0.372658901053222,0
"738","build_count_1971.1995","metro_min_walk",-0.374689876606668,0
"776","build_count_1971.1995","metro_km_walk",-0.374689876608941,0
"643","preschool_quota","metro_min_avto",-0.377002099560465,0
"1724","preschool_quota","swim_pool_km",-0.377038624017592,0
"665","build_count_1971.1995","metro_min_avto",-0.37704472914059,0
"1498","preschool_quota","bus_terminal_avto_km",-0.378449921432407,0
"760","office_raion","metro_km_walk",-0.378886813933929,0
"722","office_raion","metro_min_walk",-0.378886813937028,0
"1720","raion_popul","swim_pool_km",-0.382277895002796,0
"838","shopping_centers_raion","park_km",-0.382406128845851,0
"754","preschool_quota","metro_km_walk",-0.382577573285223,0
"716","preschool_quota","metro_min_walk",-0.382577573288122,0
"715","children_preschool","metro_min_walk",-0.384851846352343,0
"726","X0_6_all","metro_min_walk",-0.384851846352343,0
"753","children_preschool","metro_km_walk",-0.384851846352448,0
"764","X0_6_all","metro_km_walk",-0.384851846352448,0
"1666","preschool_quota","fitness_km",-0.385227592667088,0
"649","office_raion","metro_min_avto",-0.387237911280867,0
"679","preschool_quota","metro_km_avto",-0.387286111895732,0
"728","X0_17_all","metro_min_walk",-0.387452600262809,0
"766","X0_17_all","metro_km_walk",-0.387452600263075,0
"717","children_school","metro_min_walk",-0.388400778123201,0
"727","X7_14_all","metro_min_walk",-0.388400778123201,0
"755","children_school","metro_km_walk",-0.388400778123581,0
"765","X7_14_all","metro_km_walk",-0.388400778123581,0
"701","build_count_1971.1995","metro_km_avto",-0.388449009087624,0
"730","X0_13_all","metro_min_walk",-0.388583790671716,0
"768","X0_13_all","metro_km_walk",-0.388583790671974,0
"721","shopping_centers_raion","metro_min_walk",-0.389118120615684,0
"759","shopping_centers_raion","metro_km_walk",-0.389118120616649,0
"833","preschool_quota","park_km",-0.389212869763859,0
"1988","build_count_1971.1995","public_healthcare_km",-0.391448962515668,0
"642","children_preschool","metro_min_avto",-0.392674191979471,0
"653","X0_6_all","metro_min_avto",-0.392674191979471,0
"678","children_preschool","metro_km_avto",-0.393018692796519,0
"689","X0_6_all","metro_km_avto",-0.393018692796519,0
"655","X0_17_all","metro_min_avto",-0.394814013335226,0
"648","shopping_centers_raion","metro_min_avto",-0.394893434671324,0
"644","children_school","metro_min_avto",-0.39516770863755,0
"654","X7_14_all","metro_min_avto",-0.39516770863755,0
"691","X0_17_all","metro_km_avto",-0.395387723584267,0
"657","X0_13_all","metro_min_avto",-0.395853639236874,0
"680","children_school","metro_km_avto",-0.396138250348921,0
"690","X7_14_all","metro_km_avto",-0.396138250348921,0
"693","X0_13_all","metro_km_avto",-0.3965666689223,0
"684","shopping_centers_raion","metro_km_avto",-0.397163990661357,0
"1926","build_count_1971.1995","basketball_km",-0.39919656479988,0
"815","build_count_1971.1995","school_km",-0.401014107544305,0
"834","children_school","park_km",-0.403691804011409,0
"844","X7_14_all","park_km",-0.403691804011409,0
"2313","build_count_1971.1995","big_church_km",-0.407537186938623,0
"845","X0_17_all","park_km",-0.410555063579349,0
"847","X0_13_all","park_km",-0.411029993869796,0
"793","preschool_quota","school_km",-0.412834139372349,0
"832","children_preschool","park_km",-0.414748628033763,0
"843","X0_6_all","park_km",-0.414748628033763,0
"2230","office_raion","office_km",-0.415770752967688,0
"1662","raion_popul","fitness_km",-0.419300499225539,0
"1494","raion_popul","bus_terminal_avto_km",-0.428337760836867,0
"1900","raion_popul","basketball_km",-0.429292849279343,0
"789","raion_popul","school_km",-0.431244950286624,0
"2089","raion_popul","workplaces_km",-0.43172444219029,0
"2115","build_count_1971.1995","workplaces_km",-0.432418046175911,0
"2287","raion_popul","big_church_km",-0.432764213565482,0
"1849","office_raion","stadium_km",-0.456330009863034,0
"712","raion_popul","metro_min_walk",-0.462167111863838,0
"750","raion_popul","metro_km_walk",-0.462167111865153,0
"639","raion_popul","metro_min_avto",-0.467749451093462,0
"829","raion_popul","park_km",-0.472965109442081,0
"675","raion_popul","metro_km_avto",-0.473314160954728,0
"1294","office_raion","kremlin_km",-0.505309969489015,0
"11","id","max_floor",-0.568516559708165,0
"55","green_zone_part","indust_part",-0.578329750442909,0
"12","timestamp","max_floor",-0.59539488541763,0
"92","id","hospital_beds_raion",NA,NA
"93","timestamp","hospital_beds_raion",NA,NA
"94","full_sq","hospital_beds_raion",NA,NA
"95","life_sq","hospital_beds_raion",NA,NA
"96","floor","hospital_beds_raion",NA,NA
"97","max_floor","hospital_beds_raion",NA,NA
"98","num_room","hospital_beds_raion",NA,NA
"99","kitch_sq","hospital_beds_raion",NA,NA
"100","raion_popul","hospital_beds_raion",NA,NA
"101","green_zone_part","hospital_beds_raion",NA,NA
"102","indust_part","hospital_beds_raion",NA,NA
"103","children_preschool","hospital_beds_raion",NA,NA
"104","preschool_quota","hospital_beds_raion",NA,NA
"105","children_school","hospital_beds_raion",NA,NA
"120","hospital_beds_raion","healthcare_centers_raion",NA,NA
"135","hospital_beds_raion","university_top_20_raion",NA,NA
"151","hospital_beds_raion","shopping_centers_raion",NA,NA
"168","hospital_beds_raion","office_raion",NA,NA
"186","hospital_beds_raion","railroad_terminal_raion",NA,NA
"205","hospital_beds_raion","big_market_raion",NA,NA
"225","hospital_beds_raion","full_all",NA,NA
"246","hospital_beds_raion","X0_6_all",NA,NA
"268","hospital_beds_raion","X7_14_all",NA,NA
"291","hospital_beds_raion","X0_17_all",NA,NA
"315","hospital_beds_raion","X16_29_all",NA,NA
"340","hospital_beds_raion","X0_13_all",NA,NA
"366","hospital_beds_raion","build_count_block",NA,NA
"393","hospital_beds_raion","build_count_wood",NA,NA
"421","hospital_beds_raion","build_count_frame",NA,NA
"450","hospital_beds_raion","build_count_brick",NA,NA
"480","hospital_beds_raion","build_count_before_1920",NA,NA
"511","hospital_beds_raion","build_count_1921.1945",NA,NA
"543","hospital_beds_raion","build_count_1946.1970",NA,NA
"576","hospital_beds_raion","build_count_1971.1995",NA,NA
"610","hospital_beds_raion","build_count_after_1995",NA,NA
"645","hospital_beds_raion","metro_min_avto",NA,NA
"681","hospital_beds_raion","metro_km_avto",NA,NA
"718","hospital_beds_raion","metro_min_walk",NA,NA
"756","hospital_beds_raion","metro_km_walk",NA,NA
"795","hospital_beds_raion","school_km",NA,NA
"835","hospital_beds_raion","park_km",NA,NA
"876","hospital_beds_raion","green_zone_km",NA,NA
"918","hospital_beds_raion","industrial_km",NA,NA
"961","hospital_beds_raion","railroad_station_walk_km",NA,NA
"1005","hospital_beds_raion","railroad_station_walk_min",NA,NA
"1050","hospital_beds_raion","ID_railroad_station_walk",NA,NA
"1096","hospital_beds_raion","railroad_station_avto_km",NA,NA
"1143","hospital_beds_raion","railroad_station_avto_min",NA,NA
"1191","hospital_beds_raion","public_transport_station_km",NA,NA
"1240","hospital_beds_raion","public_transport_station_min_walk",NA,NA
"1290","hospital_beds_raion","kremlin_km",NA,NA
"1341","hospital_beds_raion","big_road1_km",NA,NA
"1393","hospital_beds_raion","big_road2_km",NA,NA
"1446","hospital_beds_raion","railroad_km",NA,NA
"1500","hospital_beds_raion","bus_terminal_avto_km",NA,NA
"1555","hospital_beds_raion","big_market_km",NA,NA
"1611","hospital_beds_raion","market_shop_km",NA,NA
"1668","hospital_beds_raion","fitness_km",NA,NA
"1726","hospital_beds_raion","swim_pool_km",NA,NA
"1785","hospital_beds_raion","ice_rink_km",NA,NA
"1845","hospital_beds_raion","stadium_km",NA,NA
"1906","hospital_beds_raion","basketball_km",NA,NA
"1968","hospital_beds_raion","public_healthcare_km",NA,NA
"2031","hospital_beds_raion","university_km",NA,NA
"2095","hospital_beds_raion","workplaces_km",NA,NA
"2160","hospital_beds_raion","shopping_centers_km",NA,NA
"2226","hospital_beds_raion","office_km",NA,NA
"2293","hospital_beds_raion","big_church_km",NA,NA
"2361","hospital_beds_raion","price_doc",NA,NA
